CODE,LABEL
CNP019608,CTRE IVOI. POUR LA FORMATION INTEGREE DU PERSONNEL
CNP019722,IVOIRE DOCUMENT SYSTEMS- XEROS
CNP019723,INADES FORMATION
CNP019777,HOPITAL DE GD BASSAM
CNP019805,SOCIETE DES TUBES D'ACIER ET D'ALUMINIUM
CNP019946,KONE ZANA
CNP019954,SOCIETE MULTINATIONALE DE BITUME
CNP019962,COLLEGE JEAN MAMEN
CNP019977,SAKHO SIDI SAMBA(NOUVEL HOTEL DU NORD)
CNP020012,COOPERATIVE ENTENTE
CNP020013,HOTEL LAUSSIN
CNP020023,NDRI KOUADIO
CNP020047,ETAB. SCOLAIRES GUESSONGUILE PAUL-MARIE DE KORHOGO
CNP020080,PHARMACIE DE YAMOUSSOUKRO
CNP020123,COLLEGE HENRI POINCARE
CNP020158,PRICEWATERHOUSECOOPERS TAX & LEGAL
CNP020169,L'ARCHE BOUAKE
CNP023368,COLLEGE ST VIATEUR DE BOUAKE
CNP023595,CAM
CNP023636,GANAMET MICHEL
CNP023705,SOEURS NOTRE DAME DES APÖTRES
CNP023805,PAROISSE CHRIST ROI
CNP024025,SOEURS NOTRE DAME DES APOTRES
CNP024359,FADEL RAGY NICOLAS
CNP024402,MISSION CATHOLIQUE AGNIBILEKRO
CNP024429,BOTTE JACQUES
CNP025418,CATHEDRALE SAINTE THERESE ABENGOUROU
CNP025431,MARIANISTES
CNP026051,FABRE CLAUDE
CNP026203,CHENAL PIERRE
CNP026213,FOYER DE JEUNES FILL
CNP027155,COLLEGE CATH. NOTRE DAME DE TOUTES GRACES
CNP027379,GOIDADIN PIERRE
CNP027694,SOEURS DE CHARITE D'EVRON (BECEDI)
CNP028407,INSTITUT SACRE COEUR D'ADJAME
CNP028518,COLLEGE CATH CHARLES LWANGA
CNP028777,FOYER JEUNES TRAVAILLEUSES
CNP028805,SOEURS N D DES APOTR
CNP029178,VIGREUX BERNARD
CNP029471,SOEURS ND DU CALVAIR SOUBRE
CNP029518,MISSION CATHOLIQUE
CNP029604,MOHAMED RACHAD FA
CNP029607,AMBOFO ERNEST
CNP030045,AMBASSADE DE CHINE
CNP030251,SERVANTES DE MARIE
CNP030536,AMBASSADE URSS
CNP030715,FRATERNITE NOTRE DAME
CNP030813,VOLONTAIRES DU PROGRES
CNP030820,RELIGIEUSES SAINTE FAMILLE
CNP030909,PAROISSE ST MARTIN
CNP031034,COLLEGE STE ELISABETH
CNP031424,FRERES MARISTES
CNP031497,SOEURS URSULINES
CNP031770,FOYER DU BATLIC
CNP031820,PRELIT
CNP032294,SOEURS ND DU CALVAIR GUIBEROUA
CNP032356,ECOLE CATHOLIQUE DE FILLES
CNP032504,VIGIER PIERRE
CNP033160,BOYER CHRISTIAN
CNP033428,COLOMER JEAN P
CNP033846,MAISON NOTRE DAME DE MAN
CNP033919,SOEURS DE SAINTE URSULE
CNP033950,AUDIFFREN MAURICE
CNP034102,PAROISSE CATHEDRALE SAINT JEAN MARIE VIANNEY
CNP034113,AMANY RENE
CNP034609,KOUAKOU KONAN
CNP034631,ANIMATION RURALE
CNP034664,STATION BP AMICHIA
CNP034785,SOEURS DE LA CHARITE DE SAINTE ANNE (TIEMELEKRO)
CNP034842,CLINIQUE MEDICALE
CNP034873,SOEURS STE FAMILLE
CNP034886,FOYER JEUNE VIATEUR
CNP034889,PHARMACIE DE LA CITE
CNP035092,SEMPA DOCKER
CNP035124,PHARMACIE DE TOUMODI
CNP035159,STE IVOIRIENNE DE CONDITIONNEMENT ET DE DISTRIB.
CNP035187,STE IVOIRIENNE D'ELECTRONIQUE MARITIME ET INDUST.
CNP035429,TIRAGE HALBAR
CNP035432,ECOLE MAKAN TRAORE
CNP035434,SLEIMAN ALI HARB
CNP035480,IVOIRE FLEURS
CNP035513,TRABEX
CNP035594,SOFIBEX
CNP035602,UGTCI
CNP035608,COMMUNAUTE FRANCISCA
CNP035800,BUREAU NATIONAL D'ETUDES TECHN. ET DE DEVPT
CNP035822,COLLEGE RACINE
CNP035888,INDUSTRIE TROPICALE DE SCIAGE
CNP035919,COMMUNAUTE CLERCS SV
CNP035936,HIRONDELLES
CNP035941,CFCD COMMERCIALISATION
CNP035942,BANQUE ATLANTIQUE COTE D'IVOIRE
CNP035943,PHARMACIE PRINCIPALE DE BINGERVILLE
CNP036001,BEJJANI PIECES AUTO
CNP036011,PHARMACIE DE LA RIVIERA
CNP036017,TOTAL AFRIQUE
CNP036019,AMER ABDUL
CNP036041,CIREC
CNP036095,BUDD COTE D'IVOIRE
CNP036111,AFRECO
CNP036115,PAROISSE CAT STE ANN
CNP036124,SOCIETE EURAFRICAINE DE LOCATION DE VOITURES
CNP036140,KAMEL M CHEAITELLE
CNP036162,LAUGINIE FRANCIS RENE
CNP036200,OBO NICOLAS (MISSION CATHOLIQUE)
CNP036286,NEANT PATRICK
CNP036385,SYNDIC TOUR BICICI
CNP036393,MAITRE COWPPLI BONY
CNP036416,LOLO JEAN APPOLINAIRE (HOTEL EL COLOMBO)
CNP036444,INSTITUT ANITA
CNP036446,COURS DE SECRETARIAT
CNP036615,NOVOTEL SHL
CNP036616,AMBASSADE D'IRAN
CNP036728,CAFTEL
CNP036834,MISSION CATHOLIQUE BASSAM
CNP036846,SOCIETE IVOIRIENNE D'AVITAILLEMENTS PORTUAIRES
CNP036878,SOCIETE DES ENTREPRISES KOMAN
CNP036880,GOFFRI LAWSON MARIE
CNP036928,STE IVOIRIENNE DE MATERIELS ET PIECES D'OCCASION
CNP036938,COLLEGE ADVENTISTE
CNP036954,ENTREPRISE KOLOUDJEOU
CNP037016,AFRIC VOYAGES
CNP037025,CHIMIE COLLECTIVITES INDUSTRIES
CNP037071,IMPRIMERIE INDUSTRIELLE IVOIRIENNE
CNP037082,PRESIDENT GOLF CLUB
CNP037085,STE NAT. DE COURTAGE D'ASS.& REASSURANCES
CNP037117,SOCIETE DES CAOUTCHOUCS DE GRAND-BEREBY
CNP037176,SCE IVOI. DE BOISERIE DE FERRONNERIE ET D'ELECT.
CNP037234,KOYATE MOHAMED
CNP037236,STAMVIE
CNP037258,EMACI
CNP037309,SISAG
CNP037326,SOCIETE IVOIRIENNE D'ASSURANCES MUTUELLES
CNP037327,DIRECT. DE L'ANALYSE & DE L'AMENAGEMENT DU TERRIT.
CNP037334,PHARMACIE MESANO
CNP037397,HOTEL HAMANIEH
CNP037398,IMPRISUD
CNP037473,NOVICIAT N D PAIX
CNP037474,AUTO ECOLE ENTENTE
CNP037479,GROUPE SCOLAIRE SAINT LOUIS
CNP037523,PHARMACIE DES FRONTIERES
CNP037571,BREVET FRANCOIS
CNP037573,INSTITUT FROEBEL
CNP037574,SOCIETE IVOIRIENNE DE TECHNOLOGIE TROPICALE
CNP037626,SOULAN ASSANDRE RAPH
CNP037628,RMG COTE D'IVOIRE SA
CNP037636,SOCIETE IVOIRIENNE DE BETON MANUFACTURE
CNP037737,MAISON DIETETIQUE
CNP037778,MISSION CATH ABOBOTE
CNP037818,COLLEGE MOD PRIV D K
CNP037819,MR AUBRY
CNP037849,BOTTEGA
CNP037892,AGENCE ABIDJANAISE DE GESTION
CNP037937,COURS LAMARTINE
CNP037998,STE CIVILE PROFESSIONNELLE D'AVOCATS SOMBO-KOUAO
CNP038026,ETREMECAP
CNP038155,MANUFACT EMBAL ALIMENT SPECIAU
CNP038163,CICOP CI
CNP038211,COLLEGE SAINTE RITA
CNP038218,FIDUC.FRANCO ASS. CI
CNP038241,CNPTE
CNP038264,LYCEE SAINTE MARIE
CNP038356,SOCIETE IMMOBILIERE RESIDENCE DIANA (SIRD)
CNP038392,CABINET A. FADIKA & ASSOCIES
CNP038444,MISSION CATHOLIQUE
CNP038483,INADEC
CNP038491,ADOU NANGON
CNP038526,BITTY KOUYATE
CNP038654,CLINIQUE DU FROMAGER
CNP038680,COLLEGE MODERNE EKRA
CNP038694,DECOR MEUBLE
CNP038695,ME KOUAME
CNP038766,SOCIETE UNION MARITIME ET D'ACCONAGE DE CI
CNP038797,SAAD WAFIC
CNP038811,SCI CLAUDE
CNP038848,ENTREPRISE GENERALE DE CONSTRUCTION TRVX PUBLICS
CNP038877,EBURNEENNE DE PROMOTION IMMOBILIERE
CNP038999,CABINET AYAD
CNP039020,POLYCLINIQUE DES DEUX PLATEAUX
CNP039116,MINIMES JARDIN D'ENFANTS
CNP039270,ETABLISSEMENTS GEDEON
CNP039302,SYNDIC L'EBRIEN
CNP039309,SURVEILLANCE MAINTENANCE ORGANISATION
CNP039425,AMBASSADE DU BENIN
CNP039441,SOEUR MISSION CATHOL
CNP039462,SOCIETE IVOIRIENNE DE COCO RAPE
CNP039523,COLLEGE MODERNE TOURE NASSANABA
CNP039529,GARAGE SAM
CNP039570,PAUL EMILE LEONTINE
CNP039593,PHARMACIE SUD OUEST
CNP039642,SCIERIE MENUISERIE ABIDJANAISE
CNP039667,CENTRE DE PEDIATRIE DU PLATAEU
CNP039712,CONTROL UNION CI
CNP039713,SAHAM ASSURANCE CI
CNP039749,RESIDENCE ATTOVLE
CNP039766,PROVIDENCE ECOLE MAT
CNP039769,BCEAO
CNP039925,FARID NICOLAS HADDAD
CNP039933,PHARMACIE DU LITTORAL
CNP040005,SOPAL
CNP040006,SOCIETE BITAR TRANSPORT
CNP040059,CHABRIER JEAN
CNP040146,DIRECTION NATIONALE DE L'ENSEIGNEMENT PROTESTANTE
CNP040207,RIGAUX GUY
CNP040221,IVOIRE ELECTRONIC
CNP040326,BMSO
CNP040331,WEHEBE JOSEPH TARIK
CNP040371,MAURICE PATRICIA
CNP040385,SOEURS CLARISSES
CNP040414,DELCOURT J P
CNP040447,KUYO PIPELINE CONSTRUCTION MAINTENANCE
CNP040464,POUJOL CHRISTIAN
CNP040564,EPEC
CNP040715,COLLEGE HONORE DE BALZAC
CNP040763,AIR CONDITIONNE SERVICE
CNP040765,DR KOFFI KONAN JOSEPH(PHARMACIE INDENIE)
CNP040806,JEAN-FRANCOIS CHAUVEAU
CNP040873,LYCEE PRIVE EYEMON
CNP040875,GRAS SAVOYE COTE D'IVOIRE
CNP040890,PHARMACIE DE L'OCEAN
CNP040892,DHL INTERNATIONAL CI
CNP040919,COLLEGE GBAO
CNP040975,PRUNARET HENRI LOUIS
CNP040992,GROUPE SCOLAIRE LES DAUPHINS
CNP041001,AMB EKRA KOFFI
CNP041004,TAHA OMAR
CNP041023,DIALLO HORSY
CNP041111,PHARMACIE DE LA GRANDE MOSQUEE
CNP041114,EGLISE ADVENTISTE DU SEPTIEME JOUR
CNP041215,BANK OF AFRICA COTE D'IVOIRE
CNP041216,TRACTAFRIC MOTORS COTE D'IVOIRE
CNP041280,DIABATE IDRISSA
CNP041303,SOCIETE NOUVELLE EQUIPEMENT AUTOMOBILE
CNP041331,COLLEGE PASCAL
CNP041438,GUDIS GERANCE GESTIO
CNP041457,KONATE DRAMANE
CNP041472,AFRIQUE TABACS
CNP041516,SIETE FROID
CNP041522,AMBASSADE REPUB ARABE D'EGYPTE
CNP041539,PHARMACIE YOPOUGON KOUTE
CNP041563,INFEE POUSSA
CNP041589,MICI-EMBACI
CNP041590,ECBM
CNP041654,MAIRIE YAMOUSSOUKRO
CNP041801,WOOD IVOIRE
CNP041803,FIDUCIAIRE D'EXPERTISE COMPTABLE ET D'AUDIT
CNP041861,POUPONNIERE PROTESTANTE
CNP041879,EMPEB
CNP041956,PHARMACIE AMITIE
CNP041970,PHARMACIE DES LACS
CNP042013,SOCIETE IVOIRIENNE DE RECTIFICATION
CNP042025,PHARMACIE ST JEAN
CNP042087,ECOLE AJAVON
CNP042143,PHARMACIE DU VALLON
CNP042159,MORRISSON FAMIAN
CNP042293,HAMDAN RAHIF NAGIB
CNP042318,GRANDE CHANCELLERIE DE L'ORDRE NATIONAL
CNP042344,ECOLE DE GENDARMERIE
CNP042345,SERVICE SOCIAL DE LA GENDARMERIE NATIONALE
CNP042349,COLLEGE ST MICHEL
CNP042370,ECOLE LA SOURCE
CNP042421,PERE REGIS(PAROISSE SAINT FRANCOIS XAVIER)
CNP042436,BATOLA LUCIOLE VIARD
CNP042448,PHARMACIE DU MONT
CNP042462,ART 2000
CNP042506,PHARMACIE P M CURIE
CNP042562,PHARMACIE D'OUME
CNP042575,MAIRIE DE DIVO
CNP042608,PHARMACIE DU GOLF
CNP042617,SCIAGE ET MOULURES DE COTE D'IVOIRE
CNP042618,SYNDIC LE NEUILLY CA
CNP042620,STE IVOI. DE DISTRIB. & D'IMPORT.DE MODE ENFANTINE
CNP042626,HOTEL IBIS SHA
CNP042646,AMBASSADE DU LIBERIA
CNP042647,AMBASSADE DU JAPON
CNP042648,AMBASSADE DE COREE
CNP042649,MAIRIE DE GRAND- BASSAM
CNP042650,AMBASSADE D'ETHIOPIE
CNP042652,AMBASSADE RF NIGERIA
CNP042655,AMBASSADE DU SENEGAL
CNP042657,AMBASSADE MAURITANIE
CNP042664,PHARMACIE DES GRACES
CNP042756,GROUPE SCOLAIRE MOHAMED 5
CNP042829,SOCIETE DES CIMENTS DU SUD-OUES
CNP042843,METALUX
CNP042844,LE MILLENIUM ASSURANCES INTERNATIONALES IARD
CNP042848,ME COFFI NEE
CNP042883,EGLISE CATHOLIQ NO 2
CNP042885,IMPRIMERIE NATIONALE
CNP042889,MAIRIE DE COCODY
CNP043021,HOPITAL SAN PEDRO
CNP043090,MAIRIE DE BONOUA
CNP043138,MAIRIE DU PLATEAU
CNP043156,EUREKA
CNP043161,MAIRIE DE PORT BOUET
CNP043190,A.P.M. TERMINALS COTE D'IVOIRE
CNP043194,GROUP 4 SECURICOR
CNP043207,INTERNATIONAL ELECTRONIC COMPAGNIE (INTELCO)
CNP043263,IMPRIMERIE COMMERCE
CNP043285,MAIRIE ADJAME
CNP043295,BOULANGERIE PATISSERIE MIAD
CNP043329,FILION YANNICK
CNP043383,POLY SERVICE TECHNIQUE
CNP043392,INGENIEURS CONSEIL EN INFRASTRUCTURE
CNP043394,SOCIETE REDA ET FRERE
CNP043417,CARICI
CNP043418,MAIRIE DE YOPOUGON
CNP043470,MAIRIE DE MARCORY
CNP043484,SOSSI MOUNIR
CNP043516,SOEURS NDA MAISON P
CNP043523,SAI LES HEVEAS
CNP043532,MAIRIE D'ADZOPE
CNP043545,APEFED DALOA
CNP043549,MAIRIE DE BOUNDIALI
CNP043578,ZENITH PLASTICS CI
CNP043598,TROUVAY & CAUVIN AFRIQUE
CNP043641,MAIRIE D'ABOBO
CNP043681,CLIMATISATION BLANCHISSERIE HOSPITALIERE
CNP043685,MAIRIE DE KOUMASSI
CNP043713,MAIRIE DE KATIOLA
CNP043754,TECRAM TRANSIT
CNP043798,SIFCI SCIERIE VAVOUA
CNP043818,MAIRIE D'ATTECOUBE
CNP043864,MAIRIE D'ABOISSO
CNP043873,DRISSA BALLO
CNP043874,COLLEGE D BALLO
CNP043883,HAURY THERESE
CNP043888,MAIRIE FERKESSEDOUGOU
CNP043912,OCEANIC INDUSTRIES
CNP043914,TIBERGHIEN JOEL
CNP043930,RESIDENCE CHARDY
CNP043935,RESIDENCE SACHE
CNP043936,COURS SEGBE
CNP043965,COLLEGE MODERNE HOUPHOUET FAITAI
CNP043997,SIDIMPRIM
CNP044009,KOUASSI KOUAKOU (KOUADIO N'DRI ARSENE HOTEL)
CNP044031,TRANS-ROULEMENTS CI
CNP044083,MAIRIE DE TREICHVILLE
CNP044096,YELLOW DOG
CNP044097,UNICONSEIL CI
CNP044121,IVOIRE HELICOPTERES
CNP044164,MAIRIE DE DABOU
CNP044165,MAIRIE DE BOUAFLE
CNP044179,PHARMACIE KAKOUMANI
CNP044192,SOEURS CARMELITES MISSIONNAIRES
CNP044194,SCP MARCHAND
CNP044207,MAIRIE DE SAN-PEDRO
CNP044214,PHARMACIE BEL AIR
CNP044248,ATELIER INDUSTRIEL DU FROID EN COTE D'IVOIRE
CNP044264,DIOCESE YOPOUGON M C
CNP044286,ECOLE MULTI SUP PT
CNP044347,PHARMACIE DE BONOUA
CNP044348,STATION TOTAL SOUBRE
CNP044393,CENTRE ANTITUBERCULEUX GAGNOA
CNP044444,BUROTIC
CNP044456,P.P.SALESIENS DON BOSCO
CNP044552,MAIRIE DE JACQUEVILLE
CNP044607,CLINIQUE DU VERSEAU
CNP044611,ETUDE MAITRE AYENA BENE-HOANE
CNP044696,AFRICAINE DE TRAVAUX ET SERVICES
CNP044706,ENTREPRISE ZIGBE GOTRE GERARD
CNP044728,MISSIONNAIRES CLARETAINES
CNP044734,PHARMACIE MOSQUE ADJAME
CNP044790,PHARMACIE ERGINAL
CNP044796,ELECTRICITE MAINTENANCESARL
CNP044819,PHARMACIE TSF MARCOR
CNP044822,GRAPHICOLOR
CNP044850,GENERAL REGULATION
CNP044868,BAMBA VANOMO
CNP044962,INPROBOIS
CNP045008,ATELIER INTERBANCAIRE DE SERVICE
CNP045009,KAUNAN AMEDE (PHARMACIE DU COMMERCE)
CNP045025,SAH-PULLMAN ABIDJAN
CNP045104,BELLET PATRICK
CNP045126,PHARMACIE TIASSALE
CNP045144,BCEAO ABENGOUROU
CNP045154,IGEC
CNP045156,COLLEGE CATH DON BOSCO
CNP045195,ETALIME SARL
CNP045204,PRINTEMPS
CNP045247,MAIRIE KORHOGO
CNP045250,STAR AUTO
CNP045292,MAIRIE DE SEGUELA
CNP045343,PAROISSE SAINT KIZITO
CNP045424,COLLEGE CATHO ST FRANCOIS
CNP045438,COLLEGE MODERNE PAUL 6
CNP045514,SEMPA TRANSIT
CNP045569,LAV NET
CNP045580,PHARMACIE LE GENERAL
CNP045590,PROJET PILOTE ELEVAG
CNP045665,CENT MED SUD OUEST
CNP045687,SCIAGES ET MOULURES DE COTE D'IVOIRE
CNP045688,NOTRE DAME NAZARETTE
CNP045692,ENTREPRISE EL ACHKAR PATRICK
CNP045743,A LA BELLA PIZZA
CNP045797,TSACOUE X
CNP045813,CEAM-CI
CNP045818,TERRIER DENISE XAVIERE
CNP045854,ACIC
CNP045886,ENTREPRISE SYLLA ET FILS
CNP045888,BORCARD PIERRE HENRI
CNP045897,UEESOCI
CNP045900,SCI L'EBRIE
CNP045901,ENTREPRISE AMY
CNP045904,SAHYOUN GEORGES
CNP045905,ENTREPRISE SABE
CNP045918,GROUPE SCOLAIRE ENTENTE
CNP046024,EMEB-CI-SARL
CNP046026,DR. ALLE AYE FERDINAND (PHARMACIE DU MASSAN)
CNP046037,THORPE BOOTH
CNP046039,SYNDIC LE SIGNAL
CNP046098,HOTEL BAHIA
CNP046108,KHARRAT INDIVISION
CNP046109,IXORA SCI
CNP046133,ECOLE NATIONALE D'ADMINISTRATION
CNP046136,FORMAT SANIT YOPOUG
CNP046154,TECHNIC 2000
CNP046169,COLLEGE MODER AHIANOT
CNP046190,HODY ALLET
CNP046195,STATION ESSO AUTOROU
CNP046252,PHARMACIE FEZAN
CNP046291,PHARMACIE BELLEVILLE
CNP046292,SIVIMI
CNP046294,DIRECTION DIOCESAINE DE L'ENSEIGNEMENT CATHOLIQUE
CNP046315,HOTEL IBIS PLATEAU
CNP046348,ENSEIGNEMENT CATHOLIQUE YOP
CNP046361,STATION TOTAL KENEYA
CNP046397,EVECHE ABENGOUROU
CNP046410,PHARMACIE DE LAKOTA
CNP046426,COMMUNAUTE DES SOEURS
CNP046437,STE DE FABRICATION D'ALIMENTS COMPOSES IVOIRIENS
CNP046467,DETIFFE CHARLES
CNP046493,ADEMAT
CNP046554,DINDJI ODJELLOU JULES
CNP046594,EPP KANE 2
CNP046607,PHARMACIE LOCODJRO
CNP046622,AFRICARICE
CNP046656,SABLIN ETCHEKAN SEVERIN
CNP046663,SCI GOUROU
CNP046664,ECOLE CATHOLIQUE NOTRE DAME DES APOTRES D'ADJAME
CNP046675,EPV LA REUSSITE
CNP046716,INADES FORMATION CI
CNP046729,GEORGES
CNP046733,EPP KONATE YOPOUGON
CNP046734,EPP KONATE ADJAME
CNP046744,PHARMACIE DE GUIGLO
CNP046745,MAIRIE DE GUIGLO
CNP046769,CABINET PEDIATRIE 2P
CNP046785,GESTOCI
CNP046794,EPP JEAN PAUL 2
CNP046812,PHARMACIE DES TROIS MOSQUEES
CNP046822,PHARMACIE LE TREFLE
CNP046853,PMI COCODY SUD
CNP046866,PHARMACIE ENTENTE
CNP046867,AFRIC INTER FREEZE
CNP046870,CODITRANS
CNP046878,IFMI-CI
CNP046881,MAIRIE SASSANDRA
CNP046958,COLLEGE STE THERESE
CNP046960,LE JOINT IVOIRIEN
CNP046969,DR. BALLO BI GOULE ( PHARMACIE DE ZUENOULA )
CNP047022,EGLISE EVANGELIQUE DE REVEIL DE C I
CNP047081,CENTRE ACCUEIL CHAPPOULIE
CNP047095,PHARMACIE DU SOLEIL
CNP047103,COMPTOIR DE DISTRIBUTION DE PAPIER SERVICE
CNP047130,ISENBAT
CNP047144,ENTREPRISE IVOIRIENNE DE TRAVAUX BATIMENTS
CNP047205,MAIRIE ODIENNE
CNP047214,GRAFICA IVOIRE
CNP047221,CONSULAT BURKINA FASO
CNP047247,AUTO ECOLE BALI
CNP047279,DR. ALAIN MAGBI (PHARMACIE DE BONGOUANOU)
CNP047283,INPROBOIS EXPL FORES
CNP047288,OMAIS FOUAD
CNP047305,MOUVEMENT DES PME CI
CNP047306,ACAJOU
CNP047315,CAMPUS POUR CHRIST
CNP047346,PHARMACIE NOUVELLE
CNP047375,ESPOIR AUTO ECOLE
CNP047404,STE AFRICAINE DE TRANSF. DE LA OUATE DE CELLULOSE
CNP047410,SIICOMER
CNP047430,DAMIAN WADIH
CNP047431,SCI MALKOUN FRERES
CNP047439,PHARMACIE SAINT MICHEL
CNP047460,ENTREPRISE MAGASSOUBA
CNP047471,SOCIETE IVOIRE TEINTURE
CNP047472,SYNDICAT BELLERIVE
CNP047506,PHARMACIE DU ROND POINT DU CHU
CNP047539,MAIRIE DE BONDOUKOU
CNP047541,UEESO-CI DE DANANE
CNP047561,PROTECTION MATERNELLE ET INFANTILE GAGNOA
CNP047610,EGCRB
CNP047619,TRANSIT CENTER
CNP047641,PHARMACIE NIANGON NORD
CNP047642,PHARMACIE AIR FRANCE
CNP047667,FRANZETTI C I
CNP047682,PAROISSE SAINT PAUL
CNP047685,PAROISSE SAINT JEAN DE COCODY
CNP047706,CABINET KADJANE
CNP047737,GROUPE SCOLAIRE MAMADOU COULIBALY D'ODIENNE
CNP047742,GARDIENNAGE SURVEILLANCE PROTECTION
CNP047743,ASSOCIATION ISLAMIQUE LIBANAISE EN COTE D'IVOIRE
CNP047822,ENTRE. IVOI. D'ENTRETIEN ET DE TRAVAUX IMMOBILIERS
CNP047929,GEODIS WILSON CÔTE D'IVOIRE
CNP047944,PHARMACIE DE BIETRY
CNP048037,PHARMACIE LE NIMBO
CNP048041,RANDALL GROFF
CNP048055,PAPIGRAPH CI
CNP048102,ECOLE LIBANAISE CI
CNP048111,COLLEGE PROTESTANT DALOA
CNP048133,PHARMACIE SIPOREX
CNP048162,PLANTATIONS D'ETAT DE TOUMBOKRO
CNP048194,CABINET DENTAIRE FADDOUL
CNP048215,SCI LA RESERVE
CNP048222,SOEURS NOTRE DAME DE LA PAIX
CNP048231,VILLAGE ENFANTS SOS
CNP048283,CITY PRESSING
CNP048314,BOUVET JEAN CLAUDE
CNP048317,SOEURS CHARITE DE SAINTE ANNE
CNP048344,ENIS
CNP048375,ABB-TECHNOLOGY SA
CNP048385,EMAUCI
CNP048404,PHARMACIE DAR ES SAL
CNP048435,COLLEGE MONTHERLANT
CNP048436,FMC OVERSEAS LTD
CNP048439,HOTEL ALLIANCE
CNP048447,CONFEDERATION AFRICAINE DE HANDBALL
CNP048448,HOTEL LE PRINCE
CNP048449,SERELEC
CNP04845,PLANTATION EGLIN JEA
CNP048453,IMPAC
CNP048482,YAYA DEMBELE
CNP048486,ME COFFI NEE
CNP048487,POULAINS DE COCODY
CNP048556,COLLEGE MODERNE REINE NOUFAN
CNP048571,SIMEL
CNP048612,SOCIETE MI CH CO
CNP048626,COLIMEX IVORY
CNP048649,ANGES DES TOITS ROUG
CNP048654,GANAMET GEORGES
CNP048745,INTERNATIONAL COMMUNITY SCHOOL OF ABIDJAN
CNP048762,HOTEL RELAIS AGNI BAR RESTAURANT
CNP048803,ECR INTERNATIONAL
CNP048861,CHRONOPOST COTE D'IVOIRE
CNP048922,PHARMACIE CODO
CNP048923,LE DECOR DES ARTS
CNP048941,BAKIR ISSAM
CNP048946,FIBOIS
CNP048953,CAMELEONS JARDIN ENF
CNP048976,PHARMACIE BENIABIE
CNP048978,FAR EAST TRADE SERVICE
CNP049003,KOFFI MICHELINE
CNP049008,LA CONCORDE( ZAAROURI M. FAOUZI K.)
CNP049009,COLLEGE ST RAPHAEL
CNP049011,MISSION CATHOLIQUE DE DABAKALA
CNP049033,PHARMACIE CENTRALE
CNP049039,FAYAD AYOUB POISSONNERIE
CNP049049,CENTRE DON ORIONE
CNP049060,PHARMACIE DU PORT
CNP049101,ETUDE ME SERGE ROUX
CNP049109,PHARMACIE DE LA DJIBI
CNP049118,UNIFORMES ET TENUES MILITAIRES
CNP049127,CHALHOUB FATME
CNP049178,POLYCLINIQUE INTERNATIONALE SAINTE ANNE-MARIE
CNP049202,MISSION ISLAMIQUE AHMADIYYA
CNP049203,SCIPAV
CNP049218,PERRAT DANIEL MICHEL
CNP049254,PERE FLAVIO (MISSION CATHOLIQUE ANONKOUA KOUTE)
CNP049257,ASSO. PROF. DES BANQUES ET ETABLISSEMENT FI.
CNP049271,HOTEL DE L'AIR
CNP049326,MESS MIXTE DU GATL
CNP049337,EVECHE DE GRD BASSAM
CNP049365,AKA EPSE MANOUAN ( PHARMACIE DE L'ETOILE)
CNP049374,STE INDUSTR. POUR LA FABRIC. D'ARTICLES MENAGERS
CNP049419,COLLEGE MODERNE NAWA
CNP049496,ME ATTOBRA A KPA
CNP049503,MOUSSA TOURE
CNP049533,PHARMACIE DU PROGRES
CNP049535,FOYER NOTRE DAME
CNP049542,IPE
CNP049554,TOUT ENSEMBLE EN BOI
CNP049557,APPLICATION INDUSTRIELLE DE CAOUTCHOUC
CNP049580,ELECTRICITE FROID CLIMATISATION INDUSTRIELLE
CNP049582,SAN TIMBER
CNP049585,IRMA
CNP049603,PHARMACIE DE DUEKOUE
CNP049608,MAIRIE DE TOUMODI
CNP049638,CENDRILLON
CNP049640,MCT
CNP049663,IVOIRIENNE DE GROUPEMENT GESTION
CNP049679,MARINE PLUS
CNP049686,AUT
CNP049690,SOFAD
CNP049703,ABIDJANAISE AUTO ECO
CNP049790,ENTREPRISE CAMS
CNP049796,AMNESTY INTERNATIONAL
CNP049835,BUREAU NAT DE COORDINATION VILLAGE SOS CI
CNP049850,DISPENSAIRE URBAIN
CNP049857,ZINSOU DOMINIQUE
CNP049893,ZORKOT NAZIH
CNP049944,MR KONATE
CNP049954,PAROISSE ST PIERRE
CNP049955,PHCIE BLD DU GABON SARL
CNP049956,CHALLENGER SA
CNP050000,STE DES ETS LEMERCIER ET FILS
CNP050011,CENTRE DE FORMATION PROFESSIONNEL EVANGELIQUE
CNP050013,ENIDAF
CNP050014,MISSION CATHOLIQUE D'ABOISSO
CNP050035,KONAN FERRAND ANTOIN
CNP050053,KHALIL ABDALLAH ABOU
CNP050058,HOTEL ATLANTIC
CNP050066,RMO COTE D'IVOIRE
CNP050099,IVOIRE GOLF CLUB
CNP050142,EBA GEC TP
CNP050190,GROUPEMENT D'INDUSTRIE GENERALE
CNP050293,TEURQUETIL DANIEL RO
CNP050309,MARCOS SAMIR
CNP050319,CABINET DENTAIRE EKRA
CNP050461,STE AFRICAINE DE COM. ET REPRESENTAT° INDUST.
CNP050502,EGES GROUPE
CNP050506,ETUDE ME RENE N'GUESSAN
CNP050529,CAB DENT VALL TOURE
CNP050563,ETOLCO
CNP050569,RIC
CNP050641,AM2 I
